route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7147,5,1986302,116 REDAN RD - STONECREST,1,820397,45623
7147,5,1986303,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986272,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986273,116 REDAN RD - STONECREST,1,820393,45623
7147,5,1986274,116 REDAN RD - STONECREST,1,820394,45623
7147,5,1986275,116 REDAN RD - STONECREST,1,820395,45623
7147,5,1986276,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986277,116 REDAN RD - STONECREST,1,820397,45623
7147,5,1986278,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986279,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986280,116 REDAN RD - STONECREST,1,820393,45623
7147,5,1986281,116 REDAN RD - STONECREST,1,820394,45623
7147,5,1986282,116 REDAN RD - STONECREST,1,820395,45623
7147,5,1986283,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986284,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986285,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986286,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986287,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986288,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986289,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986256,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986257,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986258,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986259,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986260,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986261,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986262,116 REDAN RD - STONECREST,1,820402,45623
7147,5,1986263,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986264,116 REDAN RD - STONECREST,1,820403,45623
7147,5,1986255,116 REDAN RD - STONECREST,1,820400,45623
7147,5,1986265,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986266,116 REDAN RD - STONECREST,1,820401,45623
7147,5,1986267,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986291,116 REDAN RD - STONECREST,1,820402,45623
7147,5,1986292,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986293,116 REDAN RD - STONECREST,1,820403,45623
7147,5,1986294,116 REDAN RD - STONECREST,1,820400,45623
7147,5,1986295,116 REDAN RD - STONECREST,1,820399,45623
7147,5,1986253,116 REDAN RD - STONECREST,1,820401,45623
7147,5,1986297,116 REDAN RD - STONECREST,1,820396,45623
7147,5,1986254,116 REDAN RD - STONECREST,1,820402,45623
7147,5,1986298,116 REDAN RD - STONECREST,1,820398,45623
7147,5,1986299,116 REDAN RD - STONECREST,1,820400,45623
7147,5,1986300,116 REDAN RD - STONECREST,1,820401,45623
7147,5,1986296,116 REDAN RD - STONECREST,1,820402,45623
7147,5,1986304,116 REDAN RD - STONECREST,1,820400,45623
7147,5,1986268,116 REDAN RD - STONECREST,1,820401,45623
7147,5,1986269,116 REDAN RD - STONECREST,1,820402,45623
7147,5,1986270,116 REDAN RD - STONECREST,1,820400,45623
7147,5,1986271,116 REDAN RD - STONECREST,1,820401,45623
7147,5,1986290,116 REDAN RD - STONECREST,1,820402,45623
7147,5,1986301,116 REDAN RD - STONECREST,1,820400,45623
7148,5,1986433,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820414,45624
7148,5,1986434,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820415,45624
7148,5,1986435,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986436,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820417,45624
7148,5,1986437,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820418,45624
7148,5,1986438,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986439,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820420,45624
7148,5,1986440,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820421,45624
7148,5,1986441,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820422,45624
7148,5,1986442,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820414,45624
7148,5,1986443,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820415,45624
7148,5,1986444,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986445,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820417,45625
7148,5,1986446,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820418,45624
7148,5,1986447,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986448,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820420,45624
7148,5,1986467,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820422,45625
7148,5,1986460,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820414,45624
7148,5,1986468,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820416,45625
7148,5,1986461,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820417,45624
7148,5,1986469,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820419,45625
7148,5,1986462,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820422,45624
7148,5,1986470,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820414,45625
7148,5,1986463,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986471,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820427,45625
7148,5,1986464,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986472,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820422,45625
7148,5,1986465,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820424,45624
7148,5,1986473,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R  VIA LOU WALKER CENTER,0,820416,45625
7148,5,1986466,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820427,45624
7148,5,1986449,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986450,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820422,45624
7148,5,1986451,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820423,45624
7148,5,1986452,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820424,45624
7148,5,1986453,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820425,45624
7148,5,1986454,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986455,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820426,45624
7148,5,1986456,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820427,45624
7148,5,1986457,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820428,45624
7148,5,1986458,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986459,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820422,45624
7148,5,1986484,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820423,45624
7148,5,1986483,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820424,45624
7148,5,1986474,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986475,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820427,45624
7148,5,1986476,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986477,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820424,45624
7148,5,1986478,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986479,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820427,45624
7148,5,1986480,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820419,45624
7148,5,1986481,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820424,45624
7148,5,1986482,117 ROCKBRIDGE RD / PANOLA RD / GRTA P/R,0,820416,45624
7148,5,1986497,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820417,45626
7148,5,1986498,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820418,45626
7148,5,1986499,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820420,45626
7148,5,1986485,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820421,45626
7148,5,1986486,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820414,45626
7148,5,1986487,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820415,45626
7148,5,1986488,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820416,45626
7148,5,1986489,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820417,45626
7148,5,1986490,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820418,45626
7148,5,1986491,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820419,45626
7148,5,1986492,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820420,45626
7148,5,1986493,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820421,45626
7148,5,1986494,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820422,45626
7148,5,1986495,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820414,45626
7148,5,1986496,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820415,45626
7148,5,1986506,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820416,45627
7148,5,1986500,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820417,45626
7148,5,1986507,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820419,45627
7148,5,1986501,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820422,45626
7148,5,1986508,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820414,45627
7148,5,1986502,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820416,45626
7148,5,1986509,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820417,45627
7148,5,1986503,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820419,45626
7148,5,1986510,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820422,45627
7148,5,1986504,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820424,45626
7148,5,1986511,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820416,45627
7148,5,1986505,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820427,45626
7148,5,1986512,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA VIA LOU WALKER CENTER,1,820419,45627
7148,5,1986513,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820422,45626
7148,5,1986514,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820423,45626
7148,5,1986515,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820424,45626
7148,5,1986516,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820425,45626
7148,5,1986517,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820416,45626
7148,5,1986518,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820426,45626
7148,5,1986519,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820427,45626
7148,5,1986520,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820428,45626
7148,5,1986521,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820419,45626
7148,5,1986522,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820422,45626
7148,5,1986523,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820423,45626
7148,5,1986524,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820424,45626
7148,5,1986525,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820425,45626
7148,5,1986526,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820416,45626
7148,5,1986527,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820426,45626
7148,5,1986528,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820427,45626
7148,5,1986529,117 ROCKBRIDGE RD/PANOLA RD/KENSINGTON STA,1,820419,45626
7151,5,1987313,121 MEMORIAL DR P/R VIA E PONCE / JULIETTE RD,1,820480,45640
7151,5,1987301,121 MEMORIAL DR - DEKALB E CAMPUS,1,820491,45642
7151,5,1987307,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820481,45641
7151,5,1987314,121 MEMORIAL DR P/R VIA E PONCE / JULIETTE RD,1,820484,45640
7151,5,1987308,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820482,45641
7151,5,1987315,121 MEMORIAL DR P/R VIA E PONCE / JULIETTE RD,1,820485,45640
7151,5,1987309,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820486,45641
7151,5,1987316,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820480,45641
7151,5,1987317,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820481,45641
7151,5,1987326,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820482,45641
7151,5,1987318,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987327,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820486,45641
7151,5,1987319,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820480,45641
7151,5,1987328,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820481,45641
7151,5,1987320,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820482,45641
7151,5,1987329,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987321,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820486,45641
7151,5,1987330,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987322,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820481,45641
7151,5,1987331,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820482,45641
7151,5,1987323,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987332,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820486,45641
7151,5,1987324,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987333,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820481,45641
7151,5,1987325,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820482,45641
7151,5,1987334,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987335,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820486,45641
7151,5,1987341,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820489,45641
7151,5,1987336,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820479,45641
7151,5,1987342,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987337,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820481,45641
7151,5,1987343,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820482,45641
7151,5,1987338,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987344,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820486,45641
7151,5,1987339,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820488,45641
7151,5,1987345,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820489,45641
7151,5,1987340,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820479,45641
7151,5,1987346,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987347,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987348,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820488,45641
7151,5,1987354,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987349,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987355,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820488,45641
7151,5,1987350,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987356,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987351,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820488,45641
7151,5,1987357,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7151,5,1987352,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820485,45641
7151,5,1987358,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820488,45641
7151,5,1987353,121 MEMORIAL DR VIA STONE MOUNTAIN,1,820487,45641
7152,5,1987443,123 DECATUR STATION,0,820496,45644
7152,5,1987444,123 BELEVEDERE,0,820497,45643
7152,5,1987445,123 BELEVEDERE,0,820498,45643
7152,5,1987446,123 BELEVEDERE,0,820496,45643
7152,5,1987447,123 BELEVEDERE,0,820497,45643
7152,5,1987448,123 BELEVEDERE,0,820498,45643
7152,5,1987449,123 BELEVEDERE,0,820496,45643
7152,5,1987450,123 BELEVEDERE,0,820497,45643
7152,5,1987451,123 BELEVEDERE,0,820498,45643
7152,5,1987452,123 BELEVEDERE,0,820496,45643
7152,5,1987453,123 BELEVEDERE,0,820497,45643
7152,5,1987454,123 BELEVEDERE,0,820498,45643
7152,5,1987455,123 BELEVEDERE,0,820496,45643
7152,5,1987456,123 BELEVEDERE,0,820497,45643
7152,5,1987457,123 BELEVEDERE,0,820498,45643
7152,5,1987458,123 BELEVEDERE,0,820496,45643
7152,5,1987459,123 BELEVEDERE,0,820497,45643
7152,5,1987460,123 BELEVEDERE,0,820498,45643
7152,5,1987461,123 BELEVEDERE,0,820496,45643
7152,5,1987462,123 BELEVEDERE,0,820497,45643
7152,5,1987463,123 BELEVEDERE,0,820498,45643
7152,5,1987464,123 BELEVEDERE,0,820496,45643
7152,5,1987465,123 BELEVEDERE,0,820497,45643
7152,5,1987466,123 BELEVEDERE,0,820498,45643
7152,5,1987467,123 BELEVEDERE,0,820496,45643
7152,5,1987468,123 BELEVEDERE,0,820497,45643
7152,5,1987469,123 BELEVEDERE,0,820498,45643
7152,5,1987470,123 BELEVEDERE,0,820496,45643
7152,5,1987471,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987472,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987473,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987474,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987475,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987476,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987477,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987478,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987479,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987480,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987481,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987482,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987483,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987484,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987485,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987486,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987487,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987488,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987489,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987490,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987491,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987492,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987493,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987494,123 NORTH DEKALB MALL,1,820497,45645
7152,5,1987495,123 NORTH DEKALB MALL,1,820498,45645
7152,5,1987496,123 NORTH DEKALB MALL,1,820496,45645
7152,5,1987497,123 NORTH DEKALB MALL,1,820497,45645
7153,5,1987646,124 DORAVILLE STA,0,820504,45648
7153,5,1987616,124 DORAVILLE STA,0,820506,45648
7153,5,1987626,124 DORAVILLE STA,0,820507,45648
7153,5,1987627,124 DORAVILLE STA,0,820508,45648
7153,5,1987628,124 DORAVILLE STA,0,820504,45648
7153,5,1987629,124 DORAVILLE STA,0,820506,45648
7153,5,1987630,124 DORAVILLE STA,0,820507,45648
7153,5,1987631,124 DORAVILLE STA,0,820503,45648
7153,5,1987632,124 DORAVILLE STA,0,820508,45648
7153,5,1987633,124 DORAVILLE STA,0,820504,45648
7153,5,1987634,124 DORAVILLE STA,0,820506,45648
7153,5,1987635,124 DORAVILLE STA,0,820507,45648
7153,5,1987645,124 DORAVILLE STA,0,820503,45648
7153,5,1987636,124 DORAVILLE STA,0,820504,45648
7153,5,1987637,124 DORAVILLE STA,0,820506,45648
7153,5,1987622,124 DORAVILLE STA,0,820503,45648
7153,5,1987638,124 DORAVILLE STA,0,820504,45648
7153,5,1987639,124 DORAVILLE STA,0,820506,45648
7153,5,1987623,124 DORAVILLE STA,0,820503,45648
7153,5,1987640,124 DORAVILLE STA,0,820504,45648
7153,5,1987641,124 DORAVILLE STA,0,820506,45648
7153,5,1987642,124 DORAVILLE STA,0,820503,45648
7153,5,1987621,124 DORAVILLE STA,0,820504,45648
7153,5,1987643,124 DORAVILLE STA,0,820506,45648
7153,5,1987617,124 DORAVILLE STA,0,820503,45648
7153,5,1987618,124 DORAVILLE STA,0,820504,45648
7153,5,1987619,124 DORAVILLE STA,0,820505,45648
7153,5,1987620,124 DORAVILLE STA,0,820506,45648
7153,5,1987602,124 DORAVILLE STA,0,820503,45648
7153,5,1987603,124 DORAVILLE STA,0,820504,45648
7153,5,1987604,124 DORAVILLE STA,0,820505,45648
7153,5,1987605,124 DORAVILLE STA,0,820506,45648
7153,5,1987606,124 DORAVILLE STA,0,820503,45648
7153,5,1987607,124 DORAVILLE STA,0,820504,45648
7153,5,1987608,124 DORAVILLE STA,0,820505,45648
7153,5,1987609,124 DORAVILLE STA,0,820503,45648
7153,5,1987624,124 DORAVILLE STA,0,820504,45648
7153,5,1987610,124 DORAVILLE STA,0,820505,45648
7153,5,1987611,124 DORAVILLE STA,0,820503,45648
7153,5,1987612,124 DORAVILLE STA,0,820504,45648
7153,5,1987625,124 DORAVILLE STA,0,820505,45648
7153,5,1987613,124 DORAVILLE STA,0,820503,45648
7153,5,1987614,124 DORAVILLE STA,0,820504,45648
7153,5,1987615,124 DORAVILLE STA,0,820505,45648
7153,5,1987644,124 DORAVILLE STA,0,820503,45648
7153,5,1987661,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987669,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987670,124 PLEASANTDALE-CHMBLE-TUCKR,1,820507,45649
7153,5,1987671,124 PLEASANTDALE-CHMBLE-TUCKR,1,820508,45649
7153,5,1987672,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987673,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987674,124 PLEASANTDALE-CHMBLE-TUCKR,1,820507,45649
7153,5,1987675,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987676,124 PLEASANTDALE-CHMBLE-TUCKR,1,820508,45649
7153,5,1987677,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987678,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987664,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987679,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987680,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987681,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987665,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987682,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987683,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987684,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987666,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987685,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987686,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987687,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987662,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987663,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987647,124 PLEASANTDALE-CHMBLE-TUCKR,1,820505,45649
7153,5,1987653,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987654,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987655,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987656,124 PLEASANTDALE-CHMBLE-TUCKR,1,820505,45649
7153,5,1987657,124 PLEASANTDALE-CHMBLE-TUCKR,1,820506,45649
7153,5,1987658,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987659,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987660,124 PLEASANTDALE-CHMBLE-TUCKR,1,820505,45649
7153,5,1987667,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987648,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987649,124 PLEASANTDALE-CHMBLE-TUCKR,1,820505,45649
7153,5,1987650,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7153,5,1987668,124 PLEASANTDALE-CHMBLE-TUCKR,1,820504,45649
7153,5,1987651,124 PLEASANTDALE-CHMBLE-TUCKR,1,820505,45649
7153,5,1987652,124 PLEASANTDALE-CHMBLE-TUCKR,1,820503,45649
7154,5,1987816,125 NORTH LAKE MALL,0,820517,45650
7154,5,1987817,125 NORTH LAKE MALL,0,820518,45650
7154,5,1987818,125 NORTH LAKE MALL,0,820519,45650
7154,5,1987819,125 NORTH LAKE MALL,0,820520,45650
7154,5,1987820,125 NORTH LAKE MALL,0,820521,45650
7154,5,1987821,125 NORTH LAKE MALL,0,820522,45650
7154,5,1987822,125 NORTH LAKE MALL,0,820517,45650
7154,5,1987823,125 NORTH LAKE MALL,0,820518,45650
7154,5,1987824,125 NORTH LAKE MALL,0,820519,45650
7154,5,1987825,125 NORTH LAKE MALL,0,820520,45650
7154,5,1987826,125 NORTH LAKE MALL,0,820521,45650
7154,5,1987827,125 NORTH LAKE MALL,0,820522,45650
7154,5,1987828,125 NORTH LAKE MALL,0,820517,45650
7154,5,1987829,125 NORTH LAKE MALL,0,820519,45650
7154,5,1987830,125 NORTH LAKE MALL,0,820520,45650
7154,5,1987831,125 NORTH LAKE MALL,0,820522,45650
